course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes
289,Yerevan State University,Information Security,061901.01.6,Bachelor,1205,Chinese-1,Չինարեն-1,2.0,General,1.0,"- Introduce students to the components of linguistic, general linguistic, and functional awareness of the Chinese language, 
- Present to students the phonological, morphological, syntactic, and typological features of modern Chinese, 
- Develop knowledge among students for active communication in Chinese and for the further development of language skills, 
- Create perceptions among students about the culture and civilization of that country within the framework of the course.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
290,Yerevan State University,Information Security,061901.01.6,Bachelor,1803,Turkish-1,Թուրքերեն-1,2.0,General,1.0,"- Teach the phonetic, grammatical, and lexical features of modern literary Turkish,  
- Develop the ability to paraphrase Turkish texts,  
- Enhance the skills for translating texts from Armenian to Turkish and from Turkish to Armenian.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
291,Yerevan State University,Information Security,061901.01.6,Bachelor,1604,German-1,Գերմաներեն-1,2.0,General,1.0,"Familiarize with the phonological and grammatical features of the German language and the basic vocabulary (according to the target group: A1-A2 or A2-B1 level), deepen and improve reading, comprehension, and reproduction skills as much as possible.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
292,Yerevan State University,Information Security,061901.01.6,Bachelor,1302,Fundamentals of Ethics,Բարոյագիտության հիմունքներ,2.0,General,3.0,"- Analyze the moral issues of contemporary civilizational challenges,  
- Anticipate crisis phenomena with moral motivations and their consequences,  
- Familiarize with the moral fundamental questions of love, family, the meaning of life, religion, and law.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
293,Yerevan State University,Information Security,061901.01.6,Bachelor,604,Contemporary Concepts in Natural Science,Բնագիտության ժամանակակից հայեցակարգեր,2.0,General,3.0,"- To develop an understanding among students about the contemporary issues in natural sciences.  
- To shape perceptions regarding the modern patterns and prospects of the development of natural sciences.  
- To form a specific worldview for the explanation of phenomena occurring in the surrounding world.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
294,Yerevan State University,Information Security,061901.01.6,Bachelor,1005,Fundamentals of Business,Գործարարության հիմունքներ,2.0,General,3.0,"1. Provide knowledge and understanding of the essence and characteristics of business, as well as the fundamental issues of business development, 2. Teach the theoretical-methodological foundations of business, as well as the practical skills necessary for business organization, 3. Develop capabilities for the preparation of business plans.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
295,Yerevan State University,Information Security,061901.01.6,Bachelor,1901,Fundamentals of Law,Իրավունքի հիմունքներ,2.0,General,3.0,"To teach the fundamentals of legal-regulatory frameworks in various sectors of public life, to develop skills for practically applying acquired legal knowledge, as well as to shape a legal worldview and culture.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
296,Yerevan State University,Information Security,061901.01.6,Bachelor,105,Applied Statistics,Կիրառական վիճակագրություն,2.0,General,3.0,"- Introduce the main methods of applied statistics,  
- Teach students to apply statistical methods to solve practical problems,  
- Familiarize students with different sections of applied statistics.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
297,Yerevan State University,Information Security,061901.01.6,Bachelor,2101,Fundamentals of Religious Studies,Կրոնագիտության հիմունքներ,2.0,General,3.0,"- Provide general systematic knowledge about religion, its historical manifestations, emergence, formation, and development, its role in social and spiritual life, introduce the theoretical foundations and fundamental issues of contemporary religious studies, the religions existing in the world, their classification principles, regularities, and characteristics, 
- Provide general knowledge about the theology, ritual practices, structural characteristics, and history of the Armenian Church, 
- Familiarize with the fundamental theological principles and worship characteristics of the most widely practiced contemporary religions.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
298,Yerevan State University,Information Security,061901.01.6,Bachelor,1306,Communication Skills,Հաղորդակցման հմտություններ,2.0,General,3.0,"- Introduce students to the characteristics, mechanisms, and principles of communication. 
- Develop skills to enhance the effectiveness of communication.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
299,Yerevan State University,Information Security,061901.01.6,Bachelor,1308,Fundamentals of Psychology,Հոգեբանության հիմունքներ,2.0,General,3.0,"- To study the origins and development of the human psyche, the key mechanisms of its structure, patterns, and characteristics, - To familiarize with the directions of contemporary psychology and their fields of application.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
300,Yerevan State University,Information Security,061901.01.6,Bachelor,1602,English-3,Անգլերեն-3,2.0,General,3.0,"1. Development of translation skills for professional texts (from English to Armenian), 2. Development of professional vocabulary, 3. Development of communication skills. Development of monologic and dialogic skills in the professional field, 4. Presentation of the main grammatical categories in professional texts.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
301,Yerevan State University,Information Security,061901.01.6,Bachelor,1107,Fundamentals of Cultural Studies,Մշակութաբանության հիմունքներ,2.0,General,3.0,"- Introduce students to the characteristics of the cultural phenomenon and the scientific disciplines that study culture, 
- Develop knowledge among students about general as well as culture-related fields and processes relevant to their specialization, 
- Cultivate knowledge among students about Armenian and global cultures and current cultural processes.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
302,Yerevan State University,Information Security,061901.01.6,Bachelor,1705,Russian Language-3,Ռուսաց լեզու-3,2.0,General,3.0,"- Deepen students' linguistic knowledge and communication skills in all language-related fields, 
- Ensure the application of students' already acquired linguistic knowledge and skills for professional purposes, 
- Provide knowledge of the basic principles of conducting business correspondence.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
303,Yerevan State University,Information Security,061901.01.6,Bachelor,2203,Fundamentals of Sociology,Սոցիոլոգիայի հիմունքներ,2.0,General,3.0,"The aim of the course is to impart knowledge to students regarding the structure of sociological knowledge and research methods, familiarizing them with the characteristics of the subject matter of sociology and the sociological worldview.",,Attestation,2025/2026,https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Armenian,
